*line 県	会社	路線	ろせん	駅	えき	営業キロ	計算キロ	乗換路線	同名駅	都区市内	新幹線乗換	近郊区間	電車特定	山手,環状線内	70条適用駅	新幹線の並行在来線	JR6社の境界駅	69条適用駅	新幹線在来線分岐駅	分岐特例2	線種
青森県	JR東日本	五能線	ごのうせん	板柳	いたやなぎ	138.9	152.8			0	0	0	0	0	0	!	0	0	0	!	
青森県	JR東日本	五能線	ごのうせん	林崎	はやしざき	141.9	156.1			0	0	0	0	0	0	!	0	0	0	!	
青森県	JR東日本	五能線	ごのうせん	藤崎	ふじさき	144.7	159.2			0	0	0	0	0	0	!	0	0	0	!	
青森県	JR東日本	五能線	ごのうせん	川部	かわべ	147.2	161.9	奥羽線		0	0	0	0	0	0	!	0	0	0	!	
x	branch	五能線	ごのうせん	弘前	川部	32767	奥羽線				0	0	0	0	0	!	0	0	0	!	
青森県	JR東日本	津軽線	つがるせん	青森	あおもり	0	0	奥羽線/青い森鉄道		0	0	0	0	0	0	!	0	0	0	!	
青森県	JR東日本	津軽線	つがるせん	油川	あぶらかわ	6	6.6			0	0	0	0	0	0	!	0	0	0	!	
青森県	JR東日本	津軽線	つがるせん	津軽宮田	つがるみやた	9.7	10.7			0	0	0	0	0	0	!	0	0	0	!	
青森県	JR東日本	津軽線	つがるせん	奥内	おくない	11.5	12.7			0	0	0	0	0	0	!	0	0	0	!	
青森県	JR東日本	津軽線	つがるせん	左堰	ひだりせき	13.1	14.4			0	0	0	0	0	0	!	0	0	0	!	
青森県	JR東日本	津軽線	つがるせん	後潟	うしろがた	14.7	16.2			0	0	0	0	0	0	!	0	0	0	!	
青森県	JR東日本	津軽線	つがるせん	中沢	なかさわ	16.8	18.5			0	0	0	0	0	0	!	0	0	0	!	
青森県	JR東日本	津軽線	つがるせん	蓬田	よもぎた	19.1	21			0	0	0	0	0	0	!	0	0	0	!	
青森県	JR東日本	津軽線	つがるせん	郷沢	ごうさわ	21.1	23.2			0	0	0	0	0	0	!	0	0	0	!	
青森県	JR東日本	津軽線	つがるせん	瀬辺地	せへじ	23.4	25.7			0	0	0	0	0	0	!	0	0	0	!	
青森県	JR東日本	津軽線	つがるせん	蟹田	かにた	27	29.7			0	0	0	0	0	0	!	0	0	0	!	
青森県	JR東日本	津軽線	つがるせん	中小国	なかおぐに	31.4	34.5			0	0	0	0	0	0	!	1	0	0	!	
青森県	JR東日本	津軽線	つがるせん	大平	おおだい	35	38.5	 		0	0	0	0	0	0	!	0	0	0	!	
青森県	JR東日本	津軽線	つがるせん	津軽二股	つがるふたまた	46.6	51.3			0	0	0	0	0	0	!	0	0	0	!	
青森県	JR東日本	津軽線	つがるせん	大川平	おおかわだい	48.6	53.5	 		0	0	0	0	0	0	!	0	0	0	!	
青森県	JR東日本	津軽線	つがるせん	今別	いまべつ	51	56.1	 		0	0	0	0	0	0	!	0	0	0	!	
青森県	JR東日本	津軽線	つがるせん	津軽浜名	つがるはまな	52.7	58	 		0	0	0	0	0	0	!	0	0	0	!	
青森県	JR東日本	津軽線	つがるせん	三厩	みんまや	55.8	61.4	 		0	0	0	0	0	0	!	0	0	0	!	
神奈川県	JR東日本/JR東海	御殿場線	ごてんばせん	国府津	こうづ	0	0	東海道線		0	0	1	0	0	0	!	1	0	0	!	
神奈川県	JR東海	御殿場線	ごてんばせん	下曽我	しもそが	3.8	0	 		0	0	0	0	0	0	!	0	0	0	!	
神奈川県	JR東海	御殿場線	ごてんばせん	上大井	かみおおい	6.5	0	 		0	0	0	0	0	0	!	0	0	0	!	
神奈川県	JR東海	御殿場線	ごてんばせん	相模金子	さがみかねこ	8.3	0	 		0	0	0	0	0	0	!	0	0	0	!	
神奈川県	JR東海	御殿場線	ごてんばせん	松田	まつだ	10.2	0	 		0	0	0	0	0	0	!	0	0	0	!	
神奈川県	JR東海	御殿場線	ごてんばせん	東山北	ひがしやまきた	13.1	0	 		0	0	0	0	0	0	!	0	0	0	!	
神奈川県	JR東海	御殿場線	ごてんばせん	山北	やまきた	15.9	0	 		0	0	0	0	0	0	!	0	0	0	!	
神奈川県	JR東海	御殿場線	ごてんばせん	谷峨	やが	20	0	 		0	0	0	0	0	0	!	0	0	0	!	
静岡県	JR東海	御殿場線	ごてんばせん	駿河小山	するがおやま	24.6	0	 		0	0	0	0	0	0	!	0	0	0	!	
静岡県	JR東海	御殿場線	ごてんばせん	足柄	あしがら	28.9	0	 		0	0	0	0	0	0	!	0	0	0	!	
静岡県	JR東海	御殿場線	ごてんばせん	御殿場	ごてんば	35.5	0	 		0	0	0	0	0	0	!	0	0	0	!	
静岡県	JR東海	御殿場線	ごてんばせん	南御殿場	みなみごてんば	38.2	0	 		0	0	0	0	0	0	!	0	0	0	!	
静岡県	JR東海	御殿場線	ごてんばせん	富士岡	ふじおか	40.6	0	 		0	0	0	0	0	0	!	0	0	0	!	
静岡県	JR東海	御殿場線	ごてんばせん	岩波	いわなみ	45.3	0	 		0	0	0	0	0	0	!	0	0	0	!	
静岡県	JR東海	御殿場線	ごてんばせん	裾野	すその	50.7	0	 		0	0	0	0	0	0	!	0	0	0	!	
静岡県	JR東海	御殿場線	ごてんばせん	長泉なめり	ながいずみなめり	53.5	0	 		0	0	0	0	0	0	!	0	0	0	!	
静岡県	JR東海	御殿場線	ごてんばせん	下土狩	しもとがり	55.6	0	 		0	0	0	0	0	0	!	0	0	0	!	
静岡県	JR東海	御殿場線	ごてんばせん	大岡	おおおか	57.8	0	 		0	0	0	0	0	0	!	0	0	0	!	
静岡県	JR東海	御殿場線	ごてんばせん	沼津	ぬまづ	60.2	0	東海道線		0	0	0	0	0	0	!	0	0	0	!	
静岡県	JR東海	身延線	みのぶせん	富士	ふじ	0	0	東海道線		0	0	0	0	0	0	!	0	0	0	!	
静岡県	JR東海	身延線	みのぶせん	柚木	ゆのき	1.5	1.6	 		0	0	0	0	0	0	!	0	0	0	!	
静岡県	JR東海	身延線	みのぶせん	竪堀	たてぼり	2.8	3	 		0	0	0	0	0	0	!	0	0	0	!	
静岡県	JR東海	身延線	みのぶせん	入山瀬	いりやませ	5.6	6.1	 		0	0	0	0	0	0	!	0	0	0	!	
静岡県	JR東海	身延線	みのぶせん	富士根	ふじね	8	8.8	 		0	0	0	0	0	0	!	0	0	0	!	
静岡県	JR東海	身延線	みのぶせん	源道寺	げんどうじ	9.3	10.2	 		0	0	0	0	0	0	!	0	0	0	!	
静岡県	JR東海	身延線	みのぶせん	富士宮	ふじのみや	10.7	11.7	 		0	0	0	0	0	0	!	0	0	0	!	
静岡県	JR東海	身延線	みのぶせん	西富士宮	にしふじのみや	11.9	13	 		0	0	0	0	0	0	!	0	0	0	!	
静岡県	JR東海	身延線	みのぶせん	沼久保	ぬまくぼ	16.9	18.5	 		0	0	0	0	0	0	!	0	0	0	!	
静岡県	JR東海	身延線	みのぶせん	芝川	しばかわ	19.2	21.1	 		0	0	0	0	0	0	!	0	0	0	!	
静岡県	JR東海	身延線	みのぶせん	稲子	いなこ	24	26.4	 		0	0	0	0	0	0	!	0	0	0	!	
山梨県	JR東海	身延線	みのぶせん	十島	とおしま	26.3	28.9	 		0	0	0	0	0	0	!	0	0	0	!	
山梨県	JR東海	身延線	みのぶせん	井出	いで	29.4	32.3	 		0	0	0	0	0	0	!	0	0	0	!	
山梨県	JR東海	身延線	みのぶせん	寄畑	よりはた	31.9	35	 		0	0	0	0	0	0	!	0	0	0	!	
山梨県	JR東海	身延線	みのぶせん	内船	うつぶな	34.1	37.5	 		0	0	0	0	0	0	!	0	0	0	!	
山梨県	JR東海	身延線	みのぶせん	甲斐大島	かいおおしま	39.8	43.7	 		0	0	0	0	0	0	!	0	0	0	!	
山梨県	JR東海	身延線	みのぶせん	身延	みのぶ	43.5	47.8	 		0	0	0	0	0	0	!	0	0	0	!	
山梨県	JR東海	身延線	みのぶせん	塩之沢	しおのさわ	45.7	50.2	 		0	0	0	0	0	0	!	0	0	0	!	
山梨県	JR東海	身延線	みのぶせん	波高島	はだかじま	50.2	55.2	 		0	0	0	0	0	0	!	0	0	0	!	
山梨県	JR東海	身延線	みのぶせん	下部温泉	しもべおんせん	51.7	56.8	 		0	0	0	0	0	0	!	0	0	0	!	
山梨県	JR東海	身延線	みのぶせん	甲斐常葉	かいときわ	54.1	59.5	 		0	0	0	0	0	0	!	0	0	0	!	
山梨県	JR東海	身延線	みのぶせん	市ノ瀬	いちのせ	56.1	61.7	 		0	0	0	0	0	0	!	0	0	0	!	
山梨県	JR東海	身延線	みのぶせん	久那土	くなど	58.8	64.6	 		0	0	0	0	0	0	!	0	0	0	!	
山梨県	JR東海	身延線	みのぶせん	甲斐岩間	かいいわま	60.3	66.3	 		0	0	0	0	0	0	!	0	0	0	!	
山梨県	JR東海	身延線	みのぶせん	落居	おちい	61.8	67.9	 		0	0	0	0	0	0	!	0	0	0	!	
山梨県	JR東海	身延線	みのぶせん	鰍沢口	かじかざわぐち	66.8	73.4	 		0	0	0	0	0	0	!	0	0	0	!	
山梨県	JR東海	身延線	みのぶせん	市川大門	いちかわだいもん	69.8	76.7	 		0	0	0	0	0	0	!	0	0	0	!	
山梨県	JR東海	身延線	みのぶせん	市川本町	いちかわほんまち	70.7	77.7	 		0	0	0	0	0	0	!	0	0	0	!	
山梨県	JR東海	身延線	みのぶせん	芦川	あしがわ	71.7	78.8	 		0	0	0	0	0	0	!	0	0	0	!	
山梨県	JR東海	身延線	みのぶせん	甲斐上野	かいうえの	72.8	80	 		0	0	0	0	0	0	!	0	0	0	!	
山梨県	JR東海	身延線	みのぶせん	東花輪	ひがしはなわ	76.3	83.9	 		0	0	0	0	0	0	!	0	0	0	!	
山梨県	JR東海	身延線	みのぶせん	小井川	こいかわ	77.5	85.2	 		0	0	0	0	0	0	!	0	0	0	!	
山梨県	JR東海	身延線	みのぶせん	常永	じょうえい	78.9	86.7	 		0	0	0	0	0	0	!	0	0	0	!	
山梨県	JR東海	身延線	みのぶせん	国母	こくぼ	81.2	89.3	 		0	0	0	0	0	0	!	0	0	0	!	
山梨県	JR東海	身延線	みのぶせん	甲斐住吉	かいすみよし	83.1	91.4	 		0	0	0	0	0	0	!	0	0	0	!	
山梨県	JR東海	身延線	みのぶせん	南甲府	みなみこうふ	84	92.4	 		0	0	0	0	0	0	!	0	0	0	!	
山梨県	JR東海	身延線	みのぶせん	善光寺	ぜんこうじ	86.3	94.9	 		0	0	0	0	0	0	!	0	0	0	!	
山梨県	JR東海	身延線	みのぶせん	金手	かねんて	87.2	95.9	 		0	0	0	0	0	0	!	0	0	0	!	
山梨県	JR東日本/JR東海	身延線	みのぶせん	甲府	こうふ	88.4	97.2	中央東線		0	0	0	0	0	0	!	1	0	0	!	
愛知県	JR東海	武豊線	たけとよせん	大府	おおぶ	0	0	東海道線		0	0	0	0	0	0	!	0	0	0	!	
愛知県	JR東海	武豊線	たけとよせん	尾張森岡	おわりもりおか	1.7	1.9	 		0	0	0	0	0	0	!	0	0	0	!	
愛知県	JR東海	武豊線	たけとよせん	緒川	おがわ	3.1	3.4	 		0	0	0	0	0	0	!	0	0	0	!	
愛知県	JR東海	武豊線	たけとよせん	石浜	いしはま	4.6	5.1	 		0	0	0	0	0	0	!	0	0	0	!	
愛知県	JR東海	武豊線	たけとよせん	東浦	ひがしうら	6.8	7.5	 		0	0	0	0	0	0	!	0	0	0	!	
愛知県	JR東海	武豊線	たけとよせん	亀崎	かめざき	10.2	11.2	 		0	0	0	0	0	0	!	0	0	0	!	
愛知県	JR東海	武豊線	たけとよせん	乙川	おっかわ	12.8	14.1	 		0	0	0	0	0	0	!	0	0	0	!	
愛知県	JR東海	武豊線	たけとよせん	半田	はんだ	14.6	16.1	 		0	0	0	0	0	0	!	0	0	0	!	
愛知県	JR東海	武豊線	たけとよせん	東成岩	ひがしならわ	16.3	17.9	 		0	0	0	0	0	0	!	0	0	0	!	
愛知県	JR東海	武豊線	たけとよせん	武豊	たけとよ	19.3	21.2	 		0	0	0	0	0	0	!	0	0	0	!	
愛知県	JR東海	飯田線	いいだせん	豊橋	とよはし	0	0	東海道線/東海道新幹線		0	0	0	0	0	0	!	0	0	0	!	
愛知県	JR東海	飯田線	いいだせん	船町	ふなまち	1.5	1.7	 		0	0	0	0	0	0	!	0	0	0	!	
愛知県	JR東海	飯田線	いいだせん	下地	しもじ	2.2	2.4	 		0	0	0	0	0	0	!	0	0	0	!	
愛知県	JR東海	飯田線	いいだせん	小坂井	こざかい	4.4	4.8	 		0	0	0	0	0	0	!	0	0	0	!	
愛知県	JR東海	飯田線	いいだせん	牛久保	うしくぼ	6.6	7.3	 		0	0	0	0	0	0	!	0	0	0	!	
愛知県	JR東海	飯田線	いいだせん	豊川	とよかわ	8.7	9.6	 		0	0	0	0	0	0	!	0	0	0	!	
愛知県	JR東海	飯田線	いいだせん	三河一宮	みかわいちのみや	12	13.2	 		0	0	0	0	0	0	!	0	0	0	!	
愛知県	JR東海	飯田線	いいだせん	長山	ながやま	14.4	15.8	 		0	0	0	0	0	0	!	0	0	0	!	
愛知県	JR東海	飯田線	いいだせん	江島	えじま	15.4	16.9	 		0	0	0	0	0	0	!	0	0	0	!	
愛知県	JR東海	飯田線	いいだせん	東上	とうじょう	17	18.7	 		0	0	0	0	0	0	!	0	0	0	!	
愛知県	JR東海	飯田線	いいだせん	野田城	のだじょう	19.7	21.7	 		0	0	0	0	0	0	!	0	0	0	!	
愛知県	JR東海	飯田線	いいだせん	新城	しんしろ	21.6	23.8	 		0	0	0	0	0	0	!	0	0	0	!	
愛知県	JR東海	飯田線	いいだせん	東新町	ひがししんまち	22.6	24.9	 		0	0	0	0	0	0	!	0	0	0	!	
愛知県	JR東海	飯田線	いいだせん	茶臼山	ちゃうすやま	23.8	26.2	 		0	0	0	0	0	0	!	0	0	0	!	
愛知県	JR東海	飯田線	いいだせん	三河東郷	みかわとうごう	25	27.5	 		0	0	0	0	0	0	!	0	0	0	!	
愛知県	JR東海	飯田線	いいだせん	大海	おおみ	27.9	30.7	 		0	0	0	0	0	0	!	0	0	0	!	
愛知県	JR東海	飯田線	いいだせん	鳥居	とりい	29.3	32.2	 		0	0	0	0	0	0	!	0	0	0	!	
愛知県	JR東海	飯田線	いいだせん	長篠城	ながしのじょう	30.8	33.9	 		0	0	0	0	0	0	!	0	0	0	!	
愛知県	JR東海	飯田線	いいだせん	本長篠	ほんながしの	32.1	35.3	 		0	0	0	0	0	0	!	0	0	0	!	
愛知県	JR東海	飯田線	いいだせん	三河大野	みかわおおの	35.6	39.2	 		0	0	0	0	0	0	!	0	0	0	!	
愛知県	JR東海	飯田線	いいだせん	湯谷温泉	ゆやおんせん	38	41.8	 		0	0	0	0	0	0	!	0	0	0	!	
愛知県	JR東海	飯田線	いいだせん	三河槙原	みかわまきはら	40.6	44.7	 		0	0	0	0	0	0	!	0	0	0	!	
愛知県	JR東海	飯田線	いいだせん	柿平	かきだいら	42.9	47.2	 		0	0	0	0	0	0	!	0	0	0	!	
愛知県	JR東海	飯田線	いいだせん	三河川合	みかわかわい	45.2	49.7	 		0	0	0	0	0	0	!	0	0	0	!	
愛知県	JR東海	飯田線	いいだせん	池場	いけば	50.1	55.1	 		0	0	0	0	0	0	!	0	0	0	!	
愛知県	JR東海	飯田線	いいだせん	東栄	とうえい	51.2	56.3	 		0	0	0	0	0	0	!	0	0	0	!	
静岡県	JR東海	飯田線	いいだせん	出馬	いずんま	55.4	60.9	 		0	0	0	0	0	0	!	0	0	0	!	
静岡県	JR東海	飯田線	いいだせん	上市場	かみいちば	56	61.6	 		0	0	0	0	0	0	!	0	0	0	!	
静岡県	JR東海	飯田線	いいだせん	浦川	うらかわ	57.3	63	 		0	0	0	0	0	0	!	0	0	0	!	
静岡県	JR東海	飯田線	いいだせん	早瀬	はやせ	58.5	64.4	 		0	0	0	0	0	0	!	0	0	0	!	
静岡県	JR東海	飯田線	いいだせん	下川合	しもかわい	59.9	65.9	 		0	0	0	0	0	0	!	0	0	0	!	
静岡県	JR東海	飯田線	いいだせん	中部天竜	ちゅうぶてんりゅう	62.4	68.6	 		0	0	0	0	0	0	!	0	0	0	!	
静岡県	JR東海	飯田線	いいだせん	佐久間	さくま	63.5	69.9	 		0	0	0	0	0	0	!	0	0	0	!	
静岡県	JR東海	飯田線	いいだせん	相月	あいづき	68.5	75.4	 		0	0	0	0	0	0	!	0	0	0	!	
静岡県	JR東海	飯田線	いいだせん	城西	しろにし	70.5	77.6	 		0	0	0	0	0	0	!	0	0	0	!	
静岡県	JR東海	飯田線	いいだせん	向市場	むかいちば	73.3	80.6	 		0	0	0	0	0	0	!	0	0	0	!	
静岡県	JR東海	飯田線	いいだせん	水窪	みさくぼ	74.3	81.7	 		0	0	0	0	0	0	!	0	0	0	!	
静岡県	JR東海	飯田線	いいだせん	大嵐	おおぞれ	80.8	88.9	 		0	0	0	0	0	0	!	0	0	0	!	
静岡県	JR東海	飯田線	いいだせん	小和田	こわだ	83.8	92.2	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	中井侍	なかいさむらい	87.8	96.6	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	伊那小沢	いなこざわ	90.1	99.1	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	鶯巣	うぐす	91.7	100.9	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	平岡	ひらおか	93.8	103.2	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	為栗	してぐり	98.5	108.4	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	温田	ぬくた	102.2	112.4	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	田本	たもと	104.2	114.6	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	門島	かどしま	107.9	118.7	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	唐笠	からかさ	111.3	122.4	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	金野	きんの	113.6	125	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	千代	ちよ	114.8	126.3	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	天竜峡	てんりゅうきょう	116.2	127.8	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	川路	かわじ	117.5	129.3	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	時又	ときまた	119.3	131.2	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	駄科	だしな	121.1	133.2	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	毛賀	けが	122.5	134.8	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	伊那八幡	いなやわた	123.6	136	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	下山村	しもやまむら	124.7	137.2	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	鼎	かなえ	125.7	138.3	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	切石	きりいし	127.7	140.5	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	飯田	いいだ	129.3	142.2	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	桜町	さくらまち	130.1	143.1	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	伊那上郷	いなかみさと	131.1	144.2	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	元善光寺	もとぜんこうじ	133.8	147.2	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	下市田	しもいちだ	135.6	149.2	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	市田	いちだ	136.8	150.5	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	下平	しもだいら	139.5	153.5	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	山吹	やまぶき	140.5	154.6	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	伊那大島	いなおおしま	143.1	157.4	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	上片桐	かみかたぎり	146.9	161.6	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	伊那田島	いなたじま	148.2	163	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	高遠原	たかとおばら	150.7	165.8	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	七久保	ななくぼ	152.4	167.5	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	伊那本郷	いなほんごう	155.1	170.6	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	飯島	いいじま	157.9	173.7	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	田切	たぎり	160.1	176.1	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	伊那福岡	いなふくおか	162.9	179.2	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	小町屋	こまちや	164.4	180.9	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	駒ケ根	こまがね	165.6	182.2	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	大田切	おおたぎり	167	183.7	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	宮田	みやだ	169.1	186	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	赤木	あかぎ	170.4	187.5	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	沢渡	さわんど	173.4	190.8	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	下島	しもじま	174.5	192	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	伊那市	いなし	178	195.8	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	伊那北	いなきた	178.9	196.8	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	田畑	たばた	181	199.1	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	北殿	きたとの	183.2	201.5	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	木ノ下	きのした	185.6	204.2	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	伊那松島	いなまつしま	187.1	205.8	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	沢	さわ	189.7	208.7	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	羽場	はば	191.6	210.8	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	伊那新町	いなしんまち	193.4	212.8	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東海	飯田線	いいだせん	宮木	みやき	194.6	214.1	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本/JR東海	飯田線	いいだせん	辰野	たつの	195.7	215.3	中央東線(岡谷-塩尻)		0	0	1	0	0	0	!	1	0	0	!	
岐阜県	JR東海	高山線	たかやません	岐阜	ぎふ	0	0	東海道線		0	0	0	0	0	0	!	0	0	0	!	
岐阜県	JR東海	高山線	たかやません	長森	ながもり	4.2	4.6	 		0	0	0	0	0	0	!	0	0	0	!	
岐阜県	JR東海	高山線	たかやません	那加	なか	7.2	7.9	 		0	0	0	0	0	0	!	0	0	0	!	
岐阜県	JR東海	高山線	たかやません	蘇原	そはら	10.4	11.4	 		0	0	0	0	0	0	!	0	0	0	!	
岐阜県	JR東海	高山線	たかやません	各務ケ原	かがみがはら	13.2	14.5	 		0	0	0	0	0	0	!	0	0	0	!	
岐阜県	JR東海	高山線	たかやません	鵜沼	うぬま	17.3	19	 		0	0	0	0	0	0	!	0	0	0	!	
岐阜県	JR東海	高山線	たかやません	坂祝	さかほぎ	22.5	24.8	 		0	0	0	0	0	0	!	0	0	0	!	
岐阜県	JR東海	高山線	たかやません	美濃太田	みのおおた	27.3	30	太多線		0	0	0	0	0	0	!	0	0	0	!	
岐阜県	JR東海	高山線	たかやません	古井	こび	30.3	33.3	 		0	0	0	0	0	0	!	0	0	0	!	
岐阜県	JR東海	高山線	たかやません	中川辺	なかかわべ	34.1	37.5	 		0	0	0	0	0	0	!	0	0	0	!	
岐阜県	JR東海	高山線	たかやません	下麻生	しもあそう	37.9	41.7	 		0	0	0	0	0	0	!	0	0	0	!	
岐阜県	JR東海	高山線	たかやません	上麻生	かみあそう	43.2	47.5	 		0	0	0	0	0	0	!	0	0	0	!	
岐阜県	JR東海	高山線	たかやません	白川口	しらかわぐち	53.1	58.4	 		0	0	0	0	0	0	!	0	0	0	!	
岐阜県	JR東海	高山線	たかやません	下油井	しもゆい	61.7	67.9	 		0	0	0	0	0	0	!	0	0	0	!	
岐阜県	JR東海	高山線	たかやません	飛騨金山	ひだかなやま	66.7	73.4	 		0	0	0	0	0	0	!	0	0	0	!	
岐阜県	JR東海	高山線	たかやません	焼石	やけいし	75.7	83.3	 		0	0	0	0	0	0	!	0	0	0	!	
岐阜県	JR東海	高山線	たかやません	下呂	げろ	88.3	97.1	 		0	0	0	0	0	0	!	0	0	0	!	
岐阜県	JR東海	高山線	たかやません	禅昌寺	ぜんしょうじ	93.5	102.9	 		0	0	0	0	0	0	!	0	0	0	!	
岐阜県	JR東海	高山線	たかやません	飛騨萩原	ひだはぎわら	96.7	106.4	 		0	0	0	0	0	0	!	0	0	0	!	
岐阜県	JR東海	高山線	たかやません	上呂	じょうろ	100.8	110.9	 		0	0	0	0	0	0	!	0	0	0	!	
岐阜県	JR東海	高山線	たかやません	飛騨宮田	ひだみやだ	105.4	115.9	 		0	0	0	0	0	0	!	0	0	0	!	
岐阜県	JR東海	高山線	たかやません	飛騨小坂	ひだおさか	108.8	119.7	 		0	0	0	0	0	0	!	0	0	0	!	
岐阜県	JR東海	高山線	たかやません	渚	なぎさ	115.9	127.5	 		0	0	0	0	0	0	!	0	0	0	!	
岐阜県	JR東海	高山線	たかやません	久々野	くぐの	123.2	135.5	 		0	0	0	0	0	0	!	0	0	0	!	
岐阜県	JR東海	高山線	たかやません	飛騨一ノ宮	ひだいちのみや	129.5	142.5	 		0	0	0	0	0	0	!	0	0	0	!	
岐阜県	JR東海	高山線	たかやません	高山	たかやま	136.4	150	 		0	0	0	0	0	0	!	0	0	0	!	
岐阜県	JR東海	高山線	たかやません	上枝	ほずえ	141	155.1	 		0	0	0	0	0	0	!	0	0	0	!	
岐阜県	JR東海	高山線	たかやません	飛騨国府	ひだこくふ	147.6	162.4	 		0	0	0	0	0	0	!	0	0	0	!	
岐阜県	JR東海	高山線	たかやません	飛騨古川	ひだふるかわ	151.3	166.4	 		0	0	0	0	0	0	!	0	0	0	!	
岐阜県	JR東海	高山線	たかやません	杉崎	すぎさき	153.6	169	 		0	0	0	0	0	0	!	0	0	0	!	
